MainIsland,Region,Province,LegislativeDistrict,Municipality,DistrictEngineeringOffice,ProjectId,ProjectName,TypeOfWork,FundingYear,ContractId,ApprovedBudgetForContract,ContractCost,ActualCompletionDate,Contractor,ContractorCount,StartDate,ProjectLatitude,ProjectLongitude,ProvincialCapital,ProvincialCapitalLatitude,ProvincialCapitalLongitude
Mindanao,Region XII,Maguindanao del Norte,MAGUINDANAO DEL NORTE (LEGISLATIVE DISTRICT),DATU PIANG (MAGUINDANAO),Cotabato City District Engineering Office,P00620249MN,"Construction of River Bank Protection (Revetment) at Esteros River-Upstream, Phase III, Cotabato City",Construction of Revetment,2022,22M00025,82024973.4,81974860.79,2023-12-01,MUST ENTERPRISES,1,2022-12-27,7.188562,124.244813,Datu Odin Sinsuat,7.0586,124.2469
Mindanao,Region XII,Maguindanao del Norte,MAGUINDANAO DEL NORTE (LEGISLATIVE DISTRICT),DATU ODIN SINSUAT (DINAIG) (CAPITAL) (MAGUINDANAO),Cotabato City District Engineering Office,P00721320MN,"Construction of Riverbank Protection (Revetment) along Tamontaka River, (Semba- Linek River Section- Phase II), Datu Odin Sinsuat, Maguindanao",Construction of Flood Mitigation Structure,2023,23M00096,109696375,109380392.33,2024-05-04,FFJJ CONSTRUCTION,1,2023-07-20,7.19098,124.21513,Datu Odin Sinsuat,7.0586,124.2469
Mindanao,Region XII,Maguindanao del Norte,MAGUINDANAO DEL NORTE (LEGISLATIVE DISTRICT),SULTAN KUDARAT (NULING) (MAGUINDANAO),Cotabato City District Engineering Office,P00734032MN,"Repair of riverbank revetment, Brgy. Macaguiling, Sultan Kudarat, Maguindanao",Rehabilitation / Major Repair of Flood Control Structure,2023,23M00183,9800000,9505468.74,2024-01-22,ISFB CONSTRUCTION,1,2023-08-25,7.26545,124.25524,Datu Odin Sinsuat,7.0586,124.2469
Mindanao,Region XII,Maguindanao del Norte,MAGUINDANAO DEL NORTE (LEGISLATIVE DISTRICT),COTABATO CITY (MAGUINDANAO),Cotabato City District Engineering Office,P00721580MN,"Construction of River Bank Protection ( Revetment ) along Matampay river Brgy. Poblacion 5, Cotabato City",Construction of Flood Mitigation Structure,2023,23M00177,48250000,48250000,2024-09-30,"JDRC CONSTRUCTION & SUPPLIES, CORP.",1,2023-10-05,7.22532,124.24951,Datu Odin Sinsuat,7.0586,124.2469
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),,Surigao del Sur 1st District Engineering Office,P00522133MN,"Construction of Tandag Flood Control, Brgy. Dagocdoc, Tandag City, Surigao Del Sur",Construction of Revetment,2021,21NH0040,74027080,72293424.04,2022-08-29,CM TAN CONSTRUCTION,1,2021-03-04,9.07871,126.1948,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),,Surigao del Sur 1st District Engineering Office,P00522135MN,"Construction of Telaje Flood Control, Tandag City, Surigao Del Sur",Construction of Revetment,2021,21NH0051,77200000,77199953.75,2022-10-06,"J.M. LUCIANO CONSTRUCTION, INC.",1,2021-03-16,9.074025,126.188748,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),,Surigao del Sur 1st District Engineering Office,P00522339MN,"Rehabilitation of Flood Control Structure along Tago River (Package 2), San Miguel, Surigao del Sur",Rehabilitation / Major Repair of Flood Control Structure,2021,21N00096,110010000,110009989.69,2023-04-12,CM TAN CONSTRUCTION,1,2021-08-06,8.93923,126.0324,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),,Surigao del Sur 1st District Engineering Office,P00550524MN,"Construction of Dike Revetment along Liangan River, Lianga, Surigao del Sur",Construction of Flood Mitigation Structure,2021,21NH0092,96500000,81722678.26,2023-01-09,ARQ BUILDERS,1,2022-01-18,8.641987,126.089969,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (SECOND LEGISLATIVE DISTRICT),,Surigao del Sur 2nd District Engineering Office,P00522290MN,"Construction of Bank Revetment along Bislig River (Pamanlinan Section), Bislig City, Surigao del Sur",Construction of Revetment,2021,21NI0041,45569089.25,45569089,2022-09-15,"A.T. DUMLAO CONSTRUCTION, INC. FORMERLYANDONI T. D / MONOLITHIC CONSTRUCTION & CONCRETE PRODUCTS, INC.",2,2021-03-26,8.20843,126.26929,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (SECOND LEGISLATIVE DISTRICT),,Surigao del Sur 2nd District Engineering Office,P00522291MN,"Construction of River Bank Protection along Hinatuan River, Surigao del Sur",Construction of Revetment,2021,21NI0062,38963487.8,38963427.44,2022-11-15,LEGACY CONSTRUCTION CORPORATION (FORMERLY: LEGACY CONSTRUCTION),1,2021-12-15,8.37417,126.33694,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (SECOND LEGISLATIVE DISTRICT),CITY OF BISLIG (SURIGAO DEL SUR),Surigao del Sur 2nd District Engineering Office,P00620302MN,"Construction of flood control structure at Cumawas-Poblacion, Sta. 0+000.00 - Sta. 2+000.00, Bislig City, Surigao del Sur",Construction of Flood Mitigation Structure,2022,22NI0036,49000000,48999755.09,2023-06-06,O. G. SANTOS CONSTRUCTION,1,2022-02-14,8.18226,126.33681,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (SECOND LEGISLATIVE DISTRICT),CITY OF BISLIG (SURIGAO DEL SUR),Surigao del Sur 2nd District Engineering Office,P00620303MN,"Improvement of Drainage Canal along NRJ Cumawas- Tinuy-an Falls Road, Cumawas, Sta. 0+000.00 - Sta. 2+000.00, Bislig City, Surigao del Sur",Construction of Drainage Structure,2022,22NI0048,49000000,48999970.58,2023-09-16,"A.T. DUMLAO CONSTRUCTION, INC. FORMERLYANDONI T. D / MONOLITHIC CONSTRUCTION & CONCRETE PRODUCTS, INC.",2,2022-03-04,8.18276,126.33751,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (SECOND LEGISLATIVE DISTRICT),CITY OF BISLIG (SURIGAO DEL SUR),Surigao del Sur 2nd District Engineering Office,P00620259MN,"Construction/Rehabilitation of flood mitigation along Poblacion Bislig River, Sta. 0+000.00 - Sta. 0+127.00, Bislig City, Surigao del Sur",Construction of Flood Mitigation Structure,2022,22NI0045,62725000,62723880.33,2023-03-17,CONCEPCION BASIC BUILDERS INC.,1,2022-03-14,8.22039,126.31472,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (SECOND LEGISLATIVE DISTRICT),CITY OF BISLIG (SURIGAO DEL SUR),Surigao del Sur 2nd District Engineering Office,P00632322MN,"Rehabilitation and Road Slope Protection Structures along Bislig-Trento Road, K1508+510 -K1508+750",Rehabilitation / Major Repair of Slope Protection Structure,2022,22NI0069,96500000,96399243.69,2023-09-15,HGG BUILDERS & SUPPLY,1,2022-06-22,7.90878,126.358205,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (SECOND LEGISLATIVE DISTRICT),CITY OF BISLIG (SURIGAO DEL SUR),Surigao del Sur 2nd District Engineering Office,P00732106MN,"Construction of Bislig City Coastal Protection along Surigao-Davao Coastal Road, Surigao del Sur",Construction of Flood Mitigation Structure,2023,23NI0052,77200000,77199029.74,2023-07-21,"J.M. LUCIANO CONSTRUCTION, INC.",1,2023-03-17,8.18582,126.34767,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (SECOND LEGISLATIVE DISTRICT),CITY OF BISLIG (SURIGAO DEL SUR),Surigao del Sur 2nd District Engineering Office,P00721656MN,"Construction of Flood Mitigation Structure along Poblacion Bislig River, Bislig City, Surigao del Sur",Construction of Flood Mitigation Structure,2023,23NI0054,96500000,96499796.19,2024-08-23,CONCEPCION BASIC BUILDERS INC.,1,2023-03-22,8.21725,126.31164,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (SECOND LEGISLATIVE DISTRICT),CITY OF BISLIG (SURIGAO DEL SUR),Surigao del Sur 2nd District Engineering Office,P00721481MN,"Construction of Bank Revetment along Bislig River (Burboanan Section), Bislig City, Surigao del Sur",Construction of Revetment,2023,23N00153,110975000,110974996.6,2024-01-21,LCTING CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY: L.C. TING CONSTRUCTION),1,2023-03-27,8.184036,126.2571,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (SECOND LEGISLATIVE DISTRICT),HINATUAN (SURIGAO DEL SUR),Surigao del Sur 2nd District Engineering Office,P00620258MN,"Construction of River Bank Protection along Hinatuan River, Sta. 0+000.00 - Sta. 0+290.00, Hinatuan, Surigao del Sur",Construction of Flood Mitigation Structure,2022,22NI0046,62725000,62724987.39,2022-08-30,LCTING CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY: L.C. TING CONSTRUCTION),1,2022-03-14,8.37391,126.33692,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (SECOND LEGISLATIVE DISTRICT),HINATUAN (SURIGAO DEL SUR),Surigao del Sur 2nd District Engineering Office,P00632319MN,"Construction of Rockfall Protection Along Cambatong - Portlamon -Baculin Road (Cambatong Section) Hinatuan, Surigao Del Sur",Construction of Slope Protection Structure,2022,22N00180,106150000,106149679.14,2023-09-12,"NEWINGTON BUILDERS, INC.(FOR: E. GARDIOLA CONSTRUC",1,2022-09-19,8.43222222,126.343611,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (SECOND LEGISLATIVE DISTRICT),HINATUAN (SURIGAO DEL SUR),Surigao del Sur 2nd District Engineering Office,P00632320MN,"Construction of Rockfall Protection Along Cambatong - Portlamon - Baculin Road (Portlamon Section) Hinatuan, Surigao del Sur",Construction of Slope Protection Structure,2022,22N00181,106150000,106149809.49,2023-09-12,"NEWINGTON BUILDERS, INC.(FOR: E. GARDIOLA CONSTRUC",1,2022-09-19,8.477373,126.37078,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (SECOND LEGISLATIVE DISTRICT),LINGIG (SURIGAO DEL SUR),Surigao del Sur 2nd District Engineering Office,P00632321MN,"Rehabilitation and Road Slope Protection Structures along Bislig-Trento Road, K1484+255.50 - K1484+480, K1484+590 - K1484+652",Rehabilitation / Major Repair of Slope Protection Structure,2022,22NI0068,96500000,95311709.99,2023-12-08,DELPAR CONSTRUCTION & SUPPLIES,1,2022-06-22,8.107225,126.27587,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),CORTES (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00630658MN,"Construction of Slope Protection Structure (Dike), Burgos National High School, Barangay Burgos, Cortes, Surigao del Sur",Construction of Flood Mitigation Structure,2022,22NH0062,4900000,4540872.44,2022-11-05,SURIGAO LA SUERTE CORPORATION,1,2022-06-27,9.2411,126.1733,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),CORTES (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00630657MN,"Construction of Seawall, Barangay Matho, Cortes, Surigao del Sur",Construction of Flood Mitigation Structure,2022,22NH0015,19600000,15288477.5,2023-03-03,SURIGAO LA SUERTE CORPORATION,1,2022-08-03,9.16285,126.178845,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),CORTES (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00630656MN,"Construction of Seawall, Barangay Balibadon, Cortes, Surigao del Sur",Construction of Flood Mitigation Structure,2022,22NH0050,9800000,9779099.12,2022-11-08,JMT CONSTRUCTION,1,2022-08-08,9.1444,126.1733,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),CORTES (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00630652MN,"Construction of Box Culvert, Barangay Madreliño, Cortes, Surigao del Sur",Construction of Flood Mitigation Structure,2022,22NH0058,6011320,6011284.2,2023-02-08,SURIGAO LA SUERTE CORPORATION,1,2022-08-15,9.241111,126.173333,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),SAN AGUSTIN (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00620100MN,"Construction of Dike Revetment along Hubo River Basin Protecting Hubo Bridge Abutment ""A"" Upstream, Brgy. Buhisan, Sta. 0+000.00 - Sta. 0+305.098, San Agustin, Surigao del Sur",Construction of Flood Mitigation Structure,2022,22N00111,100360000,100347111.48,2023-09-30,CM TAN CONSTRUCTION,1,2022-07-08,8.753276,126.206666,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),SAN AGUSTIN (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00630562MN,"Construction of Shoreline Protection of Ten Coastal Barangays, San Agustin, Surigao Del Sur",Construction of Dike,2022,22NH0046,96500000,96499747.18,2023-09-26,LCTING CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY: L.C. TING CONSTRUCTION),1,2022-08-15,8.7403,126.2189,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),SAN AGUSTIN (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00721491MN,"Construction of Dike Revetment along Hubo River Basin Protecting Hubo Bridge Abutment ''B'' Upstream, Brgy. Buhisan, San Agustin, Surigao del Sur",Construction of Flood Mitigation Structure,2023,23N00139,102290000,102280040.2,2024-02-27,CM TAN CONSTRUCTION,1,2023-03-27,8.753275,126.2067,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),SAN AGUSTIN (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00732099MN,"Construction of Flood Mitigation Structure along Sto. Niño River protecting Sto. Niño Bridge, San Agustin, Surigao del Sur",Construction of Flood Mitigation Structure,2023,23N00150,106150000,106149442.1,2024-04-04,ME 3 CONSTRUCTION / EVENPAR CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY: EVEN PAR CONST. CO. INC.),2,2023-03-27,8.767531,126.2349,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),SAN AGUSTIN (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00732100MN,"Construction of Flood Mitigation Structure along Matanda River, Barangay Salvacion, San Agustin, Surigao del Sur",Construction of Flood Mitigation Structure,2023,23N00144,106150000,106149909.72,2024-05-11,HAPPY ALL3 BUILDERS CORPORATION / TRIPARCO DEVELOPMENT CORPORATION,2,2023-03-27,8.710906,126.2112,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),SAN AGUSTIN (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00732098MN,"Construction of Flood Mitigation Structure along Seboron River, San Agustin, Surigao del Sur",Construction of Flood Mitigation Structure,2023,23NH0061,49000000,48999935.28,2024-05-22,LICSAL CONSTRUCTION CORPORATION,1,2023-05-10,8.740206,126.21912,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),TAGO (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00620253MN,"Construction of Flood Control Structure along Tago River Basin, Brgy. Gamut, Sta. 0+000.00 - Sta. 0+346.00, Tago, Surigao Del Sur",Construction of Flood Mitigation Structure,2022,22NH0023,86850000,86849919.38,2023-05-30,CM TAN CONSTRUCTION,1,2022-07-18,9.003055,126.167777,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),TAGO (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00620254MN,"Construction of Flood Control Structure along Tago River Basin, Brgy. Purisima, Sta. 0+000.00 - Sta. 0+346.00, Tago, Surigao Del Sur",Construction of Flood Mitigation Structure,2022,22NH0016,86850000,86849162.75,2023-05-22,LCTING CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY: L.C. TING CONSTRUCTION),1,2022-08-08,9.014405,126.233495,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),TAGO (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00721520MN,"Construction of Flood Control Structure along Tago River, Brgy. Libas Gua, San Miguel, Surigao del Sur",Construction of Flood Mitigation Structure,2023,23NH0003,49000000,48999999.94,2025-03-09,LCTING CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY: L.C. TING CONSTRUCTION),1,2023-04-04,8.923055,126.076111,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),TAGO (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00721662MN,"Construction of Dike along Tago River Basin, Brgy. Anahao, Tago, Surigao del Sur",Construction of Dike,2023,23NH0045,49000000,48999797.35,2023-12-06,"J.M. LUCIANO CONSTRUCTION, INC.",1,2023-04-05,8.958418,126.153607,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),TAGO (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00734005MN,"Construction of Flood Control Structure along Tago River Basin, Barangay Gamut, Tago, Surigao del Sur",Construction of Flood Mitigation Structure,2023,23NH0044,96500000,96499979.92,2024-05-03,ME 3 CONSTRUCTION / EVENPAR CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY: EVEN PAR CONST. CO. INC.),2,2023-04-17,9.0025,126.166111,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),TAGO (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00734006MN,"Construction of Flood Control Structure along Tago River Basin, Barangay Purisima, Tago, Surigao del Sur",Construction of Flood Mitigation Structure,2023,23NH0056,96500000,96499332.54,2024-02-16,LCTING CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY: L.C. TING CONSTRUCTION),1,2023-04-28,9.01588333,126.23083333,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),TAGO (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00744978MN,"Rehabilitation/Reconstruction of Scoured Revetment at Approach ''B'' (Upstream-Right Side) along Surigao-Davao Coastal Road/Tago-Gamut Bridge, Gamut-Tago, Surigao del Sur, Sta. 0+000 - Sta. 0+282.59",Rehabilitation / Major Repair of Flood Control Structure,2023,23NH0084,92059070,92057573.39,2024-03-04,"GICAR CONSTRUCTION, INC.",1,2023-06-13,8.99267,126.159167,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),TAGO (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00746138MN,"Rehabilitation of Slope Protection Bajao Bridge (B0149MN) - K1312+795 (Abutment A), Barangay Bajao, Tago, Surigao del Sur - Secondary Roads",Rehabilitation / Major Repair of Slope Protection Structure,2023,23NH0111,15440000,15439540.08,2024-07-21,ROWIE'S CONSTRUCTION,1,2024-01-10,8.98387,126.15294,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),LANUZA (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00630655MN,"Construction of River Wall along Bypass Road to Purok 3 of Barangay Zone III, Lanuza, Surigao del Sur",Construction of Flood Mitigation Structure,2022,22NH0021,29400000,29399774.88,2023-02-22,O. G. SANTOS CONSTRUCTION,1,2022-08-01,9.230783,126.062644,Tandag City,9.078,126.1986
Mindanao,Region XIII,Surigao del Sur,SURIGAO DEL SUR (FIRST LEGISLATIVE DISTRICT),LANUZA (SURIGAO DEL SUR),Surigao del Sur 1st District Engineering Office,P00630654MN,"Construction of River Control Structure at Daniog River, Barangay Gamuton, Lanuza, Surigao del Sur",Construction of Flood Mitigation Structure,2022,22NH0088,29400000,29399993.12,2023-04-13,LCTING CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY: L.C. TING CONSTRUCTION),1,2022-08-15,9.223333,126.047777,Tandag City,9.078,126.1986
